instrument,file,rms,attack_time_s,hnr_proxy_db,tempo_est_bpm,onset_rate_s,centroid_mean,centroid_std,centroid_median,bandwidth_mean,bandwidth_std,bandwidth_median,rolloff_mean,rolloff_std,rolloff_median,flatness_mean,flatness_std,flatness_median,flux_mean,flux_std,flux_median,zcr_mean,zcr_std,zcr_median,contrast_mean,contrast_std,contrast_median,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,chroma0_mean,chroma1_mean,chroma2_mean,chroma3_mean,chroma4_mean,chroma5_mean,chroma6_mean,chroma7_mean,chroma8_mean,chroma9_mean,chroma10_mean,chroma11_mean
bass,Track6_Bass.wav,0.09999999403953552,0.01147392290249433,,123.046875,3.19999999936,175.11799394324245,74.79893255918938,156.29828910229327,440.1628643828792,187.9886112697705,388.26248369714847,226.64693196614584,120.64689325942174,204.5654296875,6.671632036159281e-06,6.774935172870755e-05,2.9751004149147775e-07,0.3552066385746002,0.718769907951355,0.08208800852298737,0.007303873697916667,0.0021445460671254816,0.0068359375,22.318950478183663,8.125807183936802,20.52991136200967,-536.4454345703125,32.82262420654297,116.78977966308594,20.462352752685547,65.96054077148438,12.38053035736084,33.986209869384766,9.726329803466797,21.797765731811523,5.743630409240723,17.754526138305664,4.6674933433532715,14.37908935546875,3.4325754642486572,8.525749206542969,3.9959399700164795,2.5405476093292236,3.692185163497925,2.4999425411224365,3.174607276916504,5.566013813018799,3.6344704627990723,6.900356769561768,2.8935911655426025,6.115207195281982,3.1347250938415527,0.6406673789024353,0.5324581265449524,0.4404827356338501,0.4076307415962219,0.4171055555343628,0.4452715218067169,0.3399083912372589,0.3021429479122162,0.2687203288078308,0.27276211977005005,0.36331629753112793,0.5221596956253052
bass,Track7_Bass.wav,0.10000000149011612,0.03106575963718821,,234.90767045454547,3.59999999928,145.76081459853592,73.75741264317877,129.93504255869658,355.01791813423574,220.9095235183131,272.39526547783646,179.8919677734375,113.77007345144058,172.265625,5.671022790920688e-06,6.420583667932078e-05,9.89627579883745e-08,0.2101699858903885,0.3646160960197449,0.059423383325338364,0.006740993923611111,0.0011688916570874834,0.0068359375,22.075033872682166,7.498134005367951,20.925895293249297,-556.2241821289062,23.331783294677734,102.34801483154297,20.08348274230957,70.53785705566406,8.38658618927002,43.32170867919922,8.525187492370605,27.24160385131836,5.399871826171875,18.833126068115234,4.635704040527344,13.46299934387207,3.4623913764953613,8.883719444274902,3.3831608295440674,6.00761604309082,4.254861831665039,5.842550754547119,3.1597228050231934,6.780239582061768,3.628765821456909,7.650094509124756,4.132110118865967,8.456244468688965,4.041897296905518,0.5951408743858337,0.5843295454978943,0.6387141346931458,0.619894802570343,0.4472629725933075,0.35887813568115234,0.2814500629901886,0.24490998685359955,0.3024700880050659,0.3532178997993469,0.41922280192375183,0.5286388397216797
bass,Track8_Bass.wav,0.10000000149011612,0.024988662131519273,,60.09265988372093,2.7999999994399998,167.51411076323163,58.30782043286086,155.57179895442187,413.89014309451966,206.77259899269728,342.4899963634491,208.50321451822916,68.13378138887813,193.798828125,2.0432360088307178e-06,4.028745934192557e-06,1.8414436908642529e-07,0.2543734312057495,0.5052518844604492,0.06822468340396881,0.008526837384259259,0.002285828837971884,0.0078125,22.757628040176368,8.06313809576768,21.083479159010395,-552.21923828125,25.888214111328125,104.72553253173828,20.11176300048828,67.8984603881836,10.760865211486816,40.95345687866211,10.64996337890625,25.118249893188477,7.267053604125977,15.623030662536621,5.456073760986328,11.13205623626709,4.920677185058594,7.937057971954346,4.4652910232543945,5.73856782913208,5.26438570022583,6.432869911193848,4.312169551849365,7.826349258422852,3.66963529586792,8.40941047668457,3.7064015865325928,8.524580001831055,3.513456106185913,0.2300807237625122,0.3362670838832855,0.526235818862915,0.6487228870391846,0.6070128679275513,0.5787014365196228,0.5121992826461792,0.39051586389541626,0.2908208966255188,0.24358798563480377,0.19615422189235687,0.19235457479953766
bass,Track9_Bass.wav,0.10000000149011612,0.004943310657596372,,123.046875,2.7999999994399998,639.8785716900405,138.41374558050265,629.0241399232216,862.9861881369784,183.5372953186045,879.3438056761179,1004.583740234375,245.5969718388554,925.927734375,3.4946697269333526e-05,0.00026170152705162764,8.453168447886128e-06,0.8275245428085327,1.8850094079971313,0.1347062587738037,0.03243227358217592,0.007734878218053194,0.02978515625,27.813040892228518,10.854812422776467,29.040367000379362,-493.6846008300781,59.298622131347656,113.9107894897461,28.64978790283203,16.935298919677734,12.061590194702148,15.470683097839355,7.595530986785889,9.469027519226074,8.936727523803711,1.9350385665893555,8.878511428833008,3.7420835494995117,8.837592124938965,1.9997756481170654,12.935211181640625,-1.7123215198516846,8.164992332458496,-7.287179470062256,5.328362464904785,-8.972272872924805,8.884413719177246,-6.527947425842285,7.632828712463379,-7.592344284057617,6.507691860198975,0.23053790628910065,0.15194804966449738,0.25432801246643066,0.19320707023143768,0.09731154888868332,0.14957809448242188,0.06689080595970154,0.04753359779715538,0.05905851349234581,0.20983777940273285,0.37103039026260376,0.16486749053001404
flute,Track10_flute.wav,0.09999999403953552,0.17351473922902494,,73.828125,3.19999999936,904.7090042541912,134.73972980634093,910.9688425452628,956.1447092431847,129.0131876550401,947.5919709674939,1341.8375651041667,317.9156783727281,1195.0927734375,5.816081102238968e-05,0.00042391917668282986,1.3644770660903305e-05,0.9987929463386536,0.18288595974445343,1.0084110498428345,0.04654495804398148,0.00987573304558531,0.04833984375,29.820046210538948,10.77884857985767,30.21369479799587,-448.1442565917969,19.164453506469727,92.66921997070312,13.2633638381958,-38.55653762817383,6.912811279296875,4.6624016761779785,6.143067359924316,-11.418190002441406,6.8769612312316895,-18.261585235595703,5.657781600952148,-23.973167419433594,7.032440662384033,-28.167692184448242,6.5667901039123535,-21.138261795043945,4.419356822967529,-18.386159896850586,5.931276798248291,-13.102581977844238,8.469719886779785,3.4255733489990234,13.805315971374512,16.097803115844727,16.88164710998535,0.08634848892688751,0.13751593232154846,0.4342641830444336,0.05933210626244545,0.0030849913600832224,0.14760428667068481,0.5273571014404297,0.10332287847995758,0.0022002628538757563,0.005215916782617569,0.022542862221598625,0.10259057581424713
flute,Track11_flute.wav,0.10000000149011612,0.7137868480725623,44.854270935058594,117.45383522727273,5.9999999988,1318.4246508025155,264.9820512596338,1236.201717536927,1250.1939239748888,211.53573717728685,1181.403277693397,2097.742716471354,480.5662289376894,1873.388671875,9.184488590108231e-05,0.0002472260966897011,3.2282128813676536e-05,1.210073709487915,0.2898493707180023,1.1723144054412842,0.07028989438657407,0.01683231584057603,0.0634765625,27.869677130030823,12.802411897262212,29.286260618390724,-446.92242431640625,27.768428802490234,53.65476608276367,12.813257217407227,-57.79080581665039,9.134751319885254,-5.554737091064453,6.308589935302734,-23.31998634338379,7.572200775146484,-19.016841888427734,6.670097351074219,-25.472280502319336,6.664348602294922,-16.193584442138672,10.531146049499512,-5.251718044281006,9.456252098083496,6.603112697601318,9.211530685424805,14.132439613342285,9.531893730163574,25.743846893310547,21.248958587646484,20.574934005737305,22.464338302612305,0.004703676328063011,0.04995965585112572,0.3187767267227173,0.4020819067955017,0.09408146888017654,0.19024930894374847,0.05160944163799286,0.15905208885669708,0.046832676976919174,0.12015978246927261,0.030087938532233238,0.0024936706759035587
flute,Track12_flute.wav,0.10000000149011612,0.2123809523809524,55.75562286376953,112.34714673913044,4.59999999908,1269.7156466343022,299.6950072458657,1217.9980287144085,1232.974659927391,251.02575082283965,1217.284464111371,1989.7776285807292,561.7452404529424,1970.2880859375,8.286737283924595e-05,0.0001627375022508204,3.8837977626826614e-05,1.335702657699585,0.3664448857307434,1.2814431190490723,0.06787335431134259,0.018305994906150477,0.061767578125,28.021250227141586,12.468383458316469,26.796483502970972,-437.3595886230469,28.717952728271484,58.904441833496094,17.20317268371582,-54.651153564453125,9.737239837646484,-4.602597236633301,5.622450828552246,-23.52285385131836,5.61894416809082,-18.564590454101562,7.121017932891846,-23.90624237060547,8.609604835510254,-21.14005470275879,9.188434600830078,-7.846868515014648,8.853211402893066,4.720437526702881,12.336092948913574,9.905146598815918,14.301663398742676,13.213991165161133,16.283246994018555,11.86160659790039,19.797252655029297,0.2758580446243286,0.18408386409282684,0.08658790588378906,0.05113465338945389,0.19708983600139618,0.0610935240983963,0.24728137254714966,0.29492419958114624,0.041523393243551254,0.0012284142430871725,0.0014810127904638648,0.05945921689271927
flute,Track13_flute.wav,0.10000000149011612,0.7082086167800453,45.28807830810547,107.666015625,5.19999999896,1065.6713786591815,277.56684538062166,970.8326106829006,1093.313029267861,244.63197436359368,1007.8002476462932,1643.5017903645833,566.6165050050072,1491.17431640625,0.00014831470616627485,0.001236839103512466,1.903516022139229e-05,1.0692744255065918,0.3037247955799103,1.0123136043548584,0.05504466869212963,0.01656636767829187,0.05029296875,28.192914958394333,12.928030944704478,28.118395081116418,-456.7405090332031,27.650278091430664,74.05760955810547,18.04656410217285,-45.80475616455078,9.136098861694336,-4.531078815460205,7.166031360626221,-16.95216178894043,8.573397636413574,-17.650354385375977,8.489480972290039,-21.397329330444336,8.462778091430664,-19.60968780517578,7.414943695068359,-11.323866844177246,9.003990173339844,-10.704878807067871,11.687651634216309,-12.127448081970215,13.941431045532227,-1.8133435249328613,20.345991134643555,9.12193775177002,22.812013626098633,0.07464682310819626,0.19200417399406433,0.09535212069749832,0.04281153157353401,0.1633496880531311,0.023572616279125214,0.020489895716309547,0.1191745474934578,0.11509376019239426,0.37891027331352234,0.11985912173986435,0.21512387692928314
flute,Track14_flute.wav,0.10000001639127731,0.3677097505668934,44.35255432128906,60.09265988372093,5.19999999896,987.4684892103877,132.97204963863712,971.6992671792601,1010.3395793357195,150.39455463584756,984.7073869718062,1531.7982991536458,346.3232695137238,1555.77392578125,4.547552453004755e-05,0.00034208365832455456,1.7149210179923102e-05,1.042539119720459,0.18239383399486542,1.05193293094635,0.052074291087962965,0.009359269971715186,0.05322265625,28.72878690797909,11.849729061133521,29.115020892564523,-455.1776123046875,21.61709213256836,81.98188018798828,15.096656799316406,-48.10475158691406,10.674264907836914,-5.545003414154053,6.608160972595215,-17.337331771850586,7.268558979034424,-19.200441360473633,7.138896942138672,-25.79016876220703,7.117901802062988,-29.551097869873047,5.223691463470459,-19.339611053466797,4.214949607849121,-11.655037879943848,11.39465618133545,-1.1085100173950195,15.913846015930176,15.666881561279297,18.022977828979492,22.393184661865234,17.027881622314453,0.37896594405174255,0.12791107594966888,0.32737401127815247,0.058168794959783554,0.03480119630694389,0.19989444315433502,0.08387775719165802,0.2438412457704544,0.05689804628491402,0.004155129659920931,0.001213833806104958,0.07177694886922836
flute,Track1_flute.wav,0.10000000149011612,0.920453514739229,61.572105407714844,60.09265988372093,5.19999999896,856.4547240391959,160.01415005439452,849.6488822390271,943.0542514789154,170.16425576484326,936.7592165854752,1267.767333984375,342.47404880559714,1302.7587890625,0.0001232053036801517,0.001241393736563623,1.2804308425984345e-05,0.9424473643302917,0.1775769740343094,0.9396584033966064,0.041178385416666664,0.006512789823548497,0.041015625,29.32040465737295,11.772081661743035,28.698923056498632,-463.9419250488281,25.976335525512695,93.31879425048828,18.382081985473633,-35.70275115966797,9.443891525268555,-1.8184387683868408,7.408091068267822,-9.688379287719727,5.430890083312988,-16.10589599609375,6.244227886199951,-13.21832275390625,4.38120174407959,-16.908390045166016,4.586788177490234,-13.429339408874512,4.675321578979492,-20.250211715698242,5.86900520324707,-28.859365463256836,6.0622358322143555,-21.86651611328125,4.91351318359375,-7.96075439453125,8.135049819946289,0.0418868213891983,0.03547046333551407,0.058814626187086105,0.014487662352621555,0.0053030140697956085,0.0874519869685173,0.3290506899356842,0.07087581604719162,0.08429904282093048,0.37067508697509766,0.2898859679698944,0.25970518589019775
flute,Track2_flute.wav,0.09999999403953552,1.3540589569160997,46.72638702392578,112.34714673913044,4.79999999904,1194.6012946053431,284.3420625421449,1092.4139859158477,1155.060717682655,236.9037198040723,1091.9486617808823,1841.387939453125,605.3272156644929,1765.72265625,0.00022043564240448177,0.0021910585928708315,2.1037816622992977e-05,1.0203055143356323,0.25173214077949524,1.0101876258850098,0.0663158275462963,0.026258889174024306,0.05712890625,27.8590392761539,13.012782888395808,28.403168235722653,-472.66058349609375,26.311704635620117,58.39761734008789,14.992836952209473,-52.20835876464844,8.848637580871582,-6.325779438018799,7.634347915649414,-22.188310623168945,10.790244102478027,-19.849058151245117,5.028182506561279,-19.83890724182129,5.307380676269531,-14.444708824157715,11.965391159057617,-7.647572994232178,11.128300666809082,-6.3625946044921875,11.783926963806152,-1.954708218574524,9.62752628326416,14.306300163269043,18.58365249633789,27.135114669799805,22.620040893554688,0.18798361718654633,0.09600219130516052,0.3786048889160156,0.34647002816200256,0.04582345858216286,0.0006499318988062441,0.0008544408483430743,0.010604875162243843,0.08696448057889938,0.22276751697063446,0.052663397043943405,0.08341895043849945
flute,Track3_flute.wav,0.09999998658895493,1.0821315192743763,50.120399475097656,78.30255681818181,3.9999999992,1984.9016893642329,306.12432932914106,1953.6521465176238,1614.2159742468618,151.3723478403708,1600.0928490310152,3219.0643310546875,607.7052584966032,3197.6806640625,0.00019649500609375536,0.0004714434908237308,0.00011360226199030876,1.5842264890670776,0.31713494658470154,1.5960712432861328,0.10901104962384259,0.026601558121829457,0.1005859375,26.801534121806885,14.651842337531962,25.648100117889086,-455.6536560058594,21.9390811920166,10.924455642700195,8.542567253112793,-62.688133239746094,9.498187065124512,-8.758563995361328,7.052816390991211,-19.961978912353516,9.787723541259766,3.8272998332977295,10.451403617858887,7.529303550720215,9.817386627197266,9.268818855285645,13.47512435913086,-8.764598846435547,14.957720756530762,-7.469799995422363,7.816598415374756,-17.924421310424805,17.210737228393555,-6.857375144958496,19.217998504638672,3.548056125640869,16.565479278564453,0.159977525472641,0.3085125684738159,0.046752043068408966,0.04348338395357132,0.04259635508060455,0.24665740132331848,0.03844543918967247,0.002598781604319811,0.014999608509242535,0.11542697250843048,0.37813857197761536,0.07897739857435226
